datetime,delay,distance,origin,destination
06141149,1040.82,1229.48,-N/A-,-N/A-
06141149,1100.6,757.891,RB2188,ok2964
06141149,1175.47,852.412,RB2188,ok2964
06141152,1111.74,498.818,-N/A-,-N/A-
06141152,1194.94,857.706,N2,-N/A-
06141153,1158.99,1174.95,VC9,gk5
06141207,1059.16,185.059,-N/A-,-N/A-
06141208,1185.87,1651.2,RB1172,ok1214
06141209,1186.31,1762.06,RB1172,ok1214
06141209,1115.2,2698.23,VC9,gk5
06141209,1051.17,727.009,-N/A-,-N/A-
06141211,1174.31,1280.32,RB2188,ok2964
06141212,1067.65,1905.59,-N/A-,-N/A-
06141212,1160.02,3128.64,N2,-N/A-
06141229,1064.43,2773.32,RB1172,ok1214
06141230,1097.48,1506.83,-N/A-,-N/A-
06141231,1018.85,606.407,-N/A-,-N/A-
06141231,1020.66,820.041,-N/A-,-N/A-
06141234,1223.73,397.57,RB2188,ok2964
06141234,1142.69,2639.77,VC9,gk5
06141234,1161.02,793.851,RB1172,ok1214
06141250,1269.61,2783.02,JU394,-N/A-
06141251,1271.96,3400.71,JU394,-N/A-
06141251,1275.13,1946.03,JU394,-N/A-
06141252,1159.25,1538.07,N2,-N/A-
06141252,1056.0,3560.27,ED3017,-N/A-
06141254,1096.96,3534.52,ED3017,-N/A-
06141255,1183.79,1764.27,N2,-N/A-
06141255,1150.4,3595.28,ED3017,-N/A-
06141439,1144.64,954.04,N2,-N/A-
06141440,1168.45,3527.68,ED3017,-N/A-
06141441,1148.21,3374.35,ED3017,-N/A-
06141441,1373.75,3205.85,JU394,-N/A-
06141441,1110.22,3108.38,ED3017,-N/A-
06141444,1237.75,1173.05,N2,-N/A-
06141444,1256.28,3206.75,JU394,-N/A-
06141444,1266.43,2934.21,JU394,-N/A-
06141511,1271.45,3062.6,JU394,-N/A-
06141513,1166.79,3361.95,N2,-N/A-
06141513,1270.42,3295.28,JU394,-N/A-
06141513,1280.35,316.319,N2,-N/A-
06141513,1329.54,3351.92,JU394,-N/A-
06141516,1173.04,3200.13,ED3017,-N/A-
06141516,1141.02,3539.85,ED3017,-N/A-
06141517,1124.81,3440.59,ED3017,-N/A-
06141518,1155.31,3638.61,ED3017,-N/A-
06141606,1132.5,2090.71,MT2068,n995
06151024,1151.36,800.619,N2,-N/A-
06151025,1199.64,950.593,N2,-N/A-
06151027,1165.02,279.276,N2,-N/A-
06151027,1094.44,1448.3,N2,-N/A-
06151027,1208.79,1189.07,N2,-N/A-
06151028,1081.21,1200.35,N2,-N/A-
06151031,822.631,1318.94,PS312,-N/A-
06151032,847.367,906.854,PS312,-N/A-
06151033,861.904,1213.53,PS312,-N/A-
06151044,1171.71,133.382,LX982,ok132;ak47;vs137
06151045,1160.14,1128.6,LX982,ok132;ak47;vs137
06151046,1170.25,1122.8,LX982,ok132;ak47;vs137
06151046,1131.08,223.459,LX982,ok132;ak47;vs137
06151047,1203.96,1837.04,LX982,ok132;ak47;vs137
06151048,1234.11,862.923,LX982,ok132;ak47;vs137
06151048,1229.24,1217.32,LX982,ok132;ak47;vs137
06151125,1074.04,114.991,RB680,ok415
06151126,1183.73,2131.93,RB680,ok415
06151126,1088.34,1231.65,RB680,ok415
06151126,1129.19,1148.5,RB680,ok415
06151126,1121.31,134.45,RB680,ok415
06151128,1146.86,138.112,RB680,ok415
06151128,1188.47,2250.43,RB680,ok415
06151128,1084.32,132.062,RB680,ok415
06151149,1203.59,3094.91,FX3092,tm3092
06151149,1077.27,556.135,FX3092,tm3092
06151149,1154.4,1668.48,FX3092,tm3092
06151151,1137.94,2004.25,FX3092,tm3092
06151151,1157.73,1552.82,FX3092,tm3092
06151152,1100.8,3047.18,FX3092,tm3092
06151207,1205.47,2949.63,RB1316,ok1432
06151208,1184.16,2759.29,RB1316,ok1432
06151208,1156.36,3121.43,RB1316,ok1432
06151208,1188.03,2879.34,RB1316,ok1432
06151209,1244.49,2707.3,RB1316,ok1432
06151210,1199.97,3072.34,RB1316,ok1432
06151211,1165.38,3244.53,RB1316,ok1432
06151228,1137.42,3140.2,FX3085,tm3085
06151229,1135.46,2360.75,FX3085,tm3085
06151230,1104.3,3426.31,FX3085,tm3085
06151230,1175.82,1635.22,FX3085,tm3085
06151231,1078.64,3465.51,FX3085,tm3085
06151232,1154.49,2914.24,FX3085,tm3085
06151304,832.949,1932.24,PS312,-N/A-
06151306,845.452,609.657,PS312,-N/A-
06151306,907.277,1217.95,PS312,-N/A-
06151307,858.88,201.599,PS312,-N/A-
06151435,1174.98,1417.26,NC279,ok150
06151436,1165.3,3609.23,NC279,ok150
06151436,1226.8,2630.6,NC279,ok150
06151436,1272.17,2456.26,NC279,ok150
06151438,1201.65,3392.83,NC279,ok150
06151454,1300.06,3292.17,CX10,ky10
06151455,1251.52,1979.75,CX10,ky10
06151455,1288.91,1362.69,CX10,ky10
06151455,1317.71,1442.91,CX10,ky10
06151456,1400.59,3277.91,CX10,ky10
06151457,1290.95,1972.16,CX10,ky10
06151458,1243.9,3136.04,CX10,ky10
06151529,1145.52,1233.09,N2,-N/A-
06151530,938.991,1002.41,PS312,-N/A-
06151530,986.143,1394.56,PS312,-N/A-
06151531,974.665,2615.95,PS312,-N/A-
06151534,1016.62,620.413,PS312,-N/A-
06161114,878.794,982.123,PS312,-N/A-
06161116,855.299,1285.82,PS312,-N/A-
06161117,863.915,1253.31,PS312,-N/A-
06161307,1227.09,1783.71,NL332,pk15
06161416,1189.85,3050.94,NL790,pk381
06161426,1151.56,3751.73,NL1137,pk376
06161434,1147.32,3355.05,NL1142,pk345
06161452,1142.29,3222.93,NL1146,pk480
06161500,1101.4,968.377,NL1147,pk362
06161508,1128.36,3525.58,NL787,pk349
06161518,1186.47,2069.43,NL594,pk322
06161526,1119.31,1745.73,NL2330,pk1270
06161544,982.613,234.133,PS312,-N/A-
06161547,975.588,2486.69,PS312,-N/A-
06161547,1016.57,1248.88,PS312,-N/A-
06161556,1187.75,2256.07,NL332,pk15
06161604,1056.16,3286.69,NL335,pk35
06161624,1193.33,2390.52,NL790,pk381
06161632,1177.19,2646.61,NL1137,pk376
06161640,1196.86,3409.24,NL1146,pk480
06171022,773.167,138.678,PS312,-N/A-
06171024,854.731,1181.14,PS312,-N/A-
06171024,866.939,984.788,PS312,-N/A-
06171024,775.552,219.324,PS312,-N/A-
06171028,822.668,668.481,PS312,-N/A-
06171112,1240.2,1860.46,N2,-N/A-
06171155,1103.69,3455.44,RB607,ok335
06171203,1262.34,2081.04,VC1063,ok1512
06171212,1162.47,3617.58,RB1372,ok1557
06171248,840.507,1716.64,PS312,-N/A-
06171250,702.602,391.429,PS312,-N/A-
06171250,836.24,787.339,PS312,-N/A-
06171251,1148.12,920.343,N2,-N/A-
06171253,853.03,541.464,PS312,-N/A-
06171303,1123.47,2658.29,RB607,ok335
06171312,1236.76,3403.15,VC1063,ok1512
06171431,1211.62,3133.47,RB1372,ok1557
06171449,1091.11,1959.27,RB1340,ok1469
06171458,1154.08,2687.11,FX1908,tm1908
06171515,1102.38,2486.33,VC1309,ok1799
06171524,1175.9,3381.77,RB607,ok335
06171526,1143.91,1946.58,N2,-N/A-
06171528,856.032,48.2156,PS312,-N/A-
06171528,961.511,512.792,PS312,-N/A-
06171532,1264.54,3673.71,VC1063,ok1512
06171541,1143.35,1908.63,RB1372,ok1557
06171607,1151.46,1959.6,FX1908,tm1908
06171626,1009.4,101.504,VC1309,ok1799
06181233,1056.06,3082.97,VC1309,ok1799
06181241,1160.44,3958.02,RB607,ok335
06181248,1250.5,3012.83,VC1063,ok1512
06181426,1007.98,2900.34,RB2030,ok2688
06181442,1123.6,3723.61,RB607,ok335
06181449,1235.74,4186.28,VC1063,ok1512
06181511,1128.73,231.443,N2,-N/A-
06181511,948.727,165.9,-N/A-,-N/A-
06181511,1106.01,135.538,-N/A-,-N/A-
06181530,1063.92,2587.3,-N/A-,-N/A-
06181530,1207.81,317.772,-N/A-,-N/A-
06181530,995.082,752.597,RB1052,ok999
06181549,926.453,3473.34,-N/A-,-N/A-
06181549,1183.88,653.932,-N/A-,-N/A-
06181549,973.116,2156.12,RB1052,ok999
06181558,991.977,1566.0,RB2030,ok2688
06181607,1163.95,405.114,VC1309,ok1799
06181610,988.969,2769.67,-N/A-,-N/A-
06181610,1041.8,3057.32,FX2173,tm2173
06181610,1070.78,1854.69,RB1052,ok999
06181628,1094.38,1707.13,-N/A-,-N/A-
06181628,1065.84,381.148,-N/A-,-N/A-
06181652,1008.95,1115.37,-N/A-,-N/A-
06181652,1063.79,1095.5,N2,-N/A-
06181653,1124.7,3080.02,FX2173,tm2173
06181715,964.292,2756.27,-N/A-,-N/A-
06201055,831.142,3432.76,PS312,-N/A-
06201056,1031.97,2057.33,N2,-N/A-
06201057,828.115,4969.31,PS312,-N/A-
06201057,887.506,4037.38,PS312,-N/A-
06201100,762.607,7565.36,PS312,-N/A-
06201451,795.981,5519.78,PS312,-N/A-
06201454,1160.69,1914.03,N2,-N/A-
06201454,862.132,5503.0,PS312,-N/A-
06221030,772.663,6722.13,PS312,-N/A-
06221031,880.797,4391.36,PS312,-N/A-
06221032,852.026,8011.69,PS312,-N/A-
06221035,858.075,5654.37,PS312,-N/A-
06221247,808.209,1669.87,PS312,-N/A-
06221249,740.096,1458.77,PS312,-N/A-
06221249,816.141,4056.69,PS312,-N/A-
06221250,834.208,5033.53,PS312,-N/A-
06240953,1136.4,3503.35,N2,-N/A-
06241051,1132.81,3077.95,NL795,pk610
06241101,1126.01,2876.76,NL1142,pk345
06241110,1091.96,2799.76,NL793,pk438
06241117,751.948,684.122,PS312,-N/A-
06241122,1061.06,2564.21,NL1147,pk362
06241132,837.032,317.802,PS312,-N/A-
06241239,1143.81,3320.96,NL795,pk610
06241307,1051.13,1889.09,NL793,pk438
06241414,1084.93,2919.64,NL1147,pk362
06241507,1122.15,3353.64,NL1137,pk376
06241655,1206.16,3383.76,N2,-N/A-
06251452,1158.34,1980.01,N2,-N/A-
06251500,1202.04,2829.34,NL332,pk15
06251521,951.37,2275.3,NL335,pk35
06251529,1167.86,2818.43,NL790,pk381
06281158,921.909,281.906,-N/A-,-N/A-
06281201,1019.67,1668.0,RB1172,ok1214
06281203,1058.39,1512.96,RB2188,ok2964
06281203,1024.72,3316.24,RB1172,ok1214
06281204,1089.5,2699.6,VC9,gk5
06291053,831.769,507.53,PS312,-N/A-
06291054,805.872,113.526,PS312,-N/A-
06291055,795.427,1145.51,PS312,-N/A-
06291055,800.404,3993.22,PS312,-N/A-
06291057,837.446,1515.66,PS312,-N/A-
06291245,1180.18,1359.15,N2,-N/A-
06291255,1104.07,2265.46,N2,-N/A-
06291416,953.068,2639.06,CE1047,ep271
06291426,1088.75,2025.29,NL792,pk298
06291435,1226.23,917.621,NL334,pk16
06291500,1179.09,2948.04,NL795,pk610
06291515,921.101,887.097,-N/A-,-N/A-
06291516,871.041,2296.02,-N/A-,-N/A-
06291517,907.553,1525.84,-N/A-,-N/A-
06291618,1212.94,2185.04,AQ495,pk347
06291640,1045.69,3468.05,DG1856,sa734
06291651,1259.9,467.387,JT603,sa603
06291659,1264.41,2744.57,N2,-N/A-
06301006,1150.12,2453.98,N2,-N/A-
06301007,970.68,3035.65,ED3017,-N/A-
06301009,1108.93,1898.31,N2,-N/A-
06301009,993.479,3302.65,ED3017,-N/A-
06301009,986.11,2668.94,ED3017,-N/A-
06301010,1063.17,2385.81,JU394,-N/A-
06301012,1023.08,2409.57,JU394,-N/A-
06301012,1055.24,1339.95,N2,-N/A-
06301013,1012.09,2511.67,JU394,-N/A-
06301017,854.495,4234.5,RB1609,ok1981
06301041,982.944,2665.28,JU394,-N/A-
06301043,972.938,3107.59,JU394,-N/A-
06301043,969.959,3730.64,N2,-N/A-
06301043,1092.25,3193.69,JU394,-N/A-
06301043,957.248,3236.67,ED3017,-N/A-
06301046,993.426,3444.54,ED3017,-N/A-
06301105,968.839,1557.72,RB2030,ok2688
06301116,1003.47,1137.66,RB2188,ok2964
06301118,812.297,257.856,-N/A-,-N/A-
06301118,993.806,1109.52,-N/A-,-N/A-
06301118,1078.54,1339.17,N2,-N/A-
06301118,1036.75,1190.91,RB1172,ok1214
06301121,1083.23,1465.28,N2,-N/A-
06301121,989.602,2421.0,VC9,gk5
06301122,990.799,2440.64,VC9,gk5
06301142,1090.7,28.5376,N2,-N/A-
06301146,894.97,3229.8,RB1609,ok1981
06301157,979.027,2256.86,N2,-N/A-
06301159,1053.72,574.353,RB2188,ok2964
06301159,974.699,92.8147,RB1172,ok1214
06301159,936.49,569.548,-N/A-,-N/A-
06301159,1053.47,666.735,VC9,gk5
06301200,955.998,3849.91,RB1609,ok1981
06301202,1021.62,3664.59,VC9,gk5
06301202,1034.41,1263.63,-N/A-,-N/A-
06301203,1009.24,592.077,-N/A-,-N/A-
06301221,1008.6,659.505,VC9,gk5
06301222,1084.52,1772.47,N2,-N/A-
06301223,1034.59,535.012,RB1172,ok1214
06301223,992.446,119.179,-N/A-,-N/A-
06301223,995.196,471.31,RB2188,ok2964
06301226,902.752,635.606,-N/A-,-N/A-
06301226,858.945,114.425,-N/A-,-N/A-
06301226,1079.28,307.971,-N/A-,-N/A-
06301238,970.022,357.592,-N/A-,-N/A-
06301239,1052.61,1442.46,VC9,gk5
06301240,1009.99,2970.62,N2,-N/A-
06301240,1143.93,178.093,RB2188,ok2964
06301241,845.13,186.273,-N/A-,-N/A-
06301244,1024.63,2964.3,RB1172,ok1214
06301245,898.883,1860.7,RB1172,ok1214
06301246,853.142,2499.62,RB1609,ok1981
06301258,978.162,3953.56,RB1609,ok1981
06301259,1127.08,2951.35,N2,-N/A-
06301259,1002.85,317.747,VC9,gk5
06301259,1063.24,3399.87,-N/A-,-N/A-
06301300,1039.27,2558.77,RB1172,ok1214
06301302,1050.81,3647.84,RB1172,ok1214
06301302,1095.8,2314.19,RB2188,ok2964
06301303,1045.79,2650.43,RB2188,ok2964
06301318,1031.2,2241.46,RB1172,ok1214
06301320,990.783,267.049,-N/A-,-N/A-
06301321,1045.34,64.9539,RB2188,ok2964
06301321,1059.47,2322.8,VC9,gk5
06301323,1074.24,3714.53,RB2188,ok2964
06301324,1056.74,435.056,N2,-N/A-
06301629,1201.55,4208.58,N2,-N/A-
07011116,349.261,1083.56,PS312,-N/A-
07011117,846.926,2780.16,PS312,-N/A-
07011119,1139.27,1888.9,PS312,-N/A-
07011518,914.242,162.24,PS312,-N/A-
07011518,897.511,2668.44,PS312,-N/A-
07011519,1082.4,2848.03,N2,-N/A-
07021605,1026.16,3193.91,RB1052,ok999
07021605,1247.93,2650.71,N2,-N/A-
07021605,1062.07,2099.24,FX2173,tm2173
07021625,1175.74,1221.29,FX2173,tm2173
07021625,1069.06,2374.55,-N/A-,-N/A-
07021625,1034.31,447.167,RB1052,ok999
07021645,1065.68,3036.6,-N/A-,-N/A-
07021645,1151.8,2072.55,-N/A-,-N/A-
07021645,1130.21,3816.61,RB1052,ok999
07021705,1291.48,2661.11,-N/A-,-N/A-
07021705,1084.54,723.076,-N/A-,-N/A-
07021705,1051.69,3097.72,-N/A-,-N/A-
07021728,849.579,1607.85,-N/A-,-N/A-
07021728,1081.38,678.637,-N/A-,-N/A-
07021747,1153.85,3490.25,N2,-N/A-
07021807,1151.87,371.323,N2,-N/A-
07021807,952.63,557.206,FX2173,tm2173
07061002,1123.91,302.942,N2,-N/A-
07061004,1100.56,815.153,N2,-N/A-
07061004,1122.52,302.57,N2,-N/A-
07061004,1051.96,1972.21,N2,-N/A-
07061004,1103.59,869.195,N2,-N/A-
07061006,1122.76,357.568,N2,-N/A-
07061006,1161.94,970.376,N2,-N/A-
07061025,1075.05,2004.89,FX3092,tm3092
07061026,1051.24,2224.11,FX3092,tm3092
07061028,1082.32,1690.66,FX3092,tm3092
07061028,1034.49,1763.0,FX3092,tm3092
07061028,1028.3,1128.38,FX3092,tm3092
07061043,914.482,1072.95,FX3085,tm3085
07061044,1094.71,774.885,FX3085,tm3085
07061044,1144.04,476.596,FX3085,tm3085
07061045,1059.17,2678.82,FX3085,tm3085
07061046,1012.52,660.654,FX3085,tm3085
07061048,1138.68,3104.67,FX3085,tm3085
07061105,1009.33,398.888,RB680,ok415
07061105,1164.94,636.789,RB680,ok415
07061105,1132.51,744.929,RB680,ok415
07061106,1061.99,1036.5,RB680,ok415
07061107,1017.34,682.139,RB680,ok415
07061107,1061.24,624.599,RB680,ok415
07061123,1023.69,1304.37,CX10,ky10
07061124,1031.22,21.7062,CX10,ky10
07061124,1079.38,2813.82,CX10,ky10
07061124,934.068,2927.57,CX10,ky10
07061124,1069.87,739.622,CX10,ky10
07061126,1026.75,2096.46,CX10,ky10
07061126,1027.61,1007.1,CX10,ky10
07061127,1001.29,111.091,CX10,ky10
07061143,1010.24,65.7465,RB1316,ok1432
07061144,988.827,123.461,RB1316,ok1432
07061144,880.903,577.308,RB1316,ok1432
07061144,1083.16,1872.91,RB1316,ok1432
07061145,906.051,342.649,RB1316,ok1432
07061146,942.828,1633.98,RB1316,ok1432
07061146,845.646,1834.6,RB1316,ok1432
07061207,1116.09,694.607,NC279,ok150
07061207,1127.53,2186.24,NC279,ok150
07061207,1153.88,2098.55,NC279,ok150
07061209,1206.47,2015.69,NC279,ok150
07061226,1133.36,1860.3,LX982,ok132;ak47;vs137
07061227,1079.91,495.902,LX982,ok132;ak47;vs137
07061227,1176.4,269.393,LX982,ok132;ak47;vs137
07061227,1217.27,1883.41,LX982,ok132;ak47;vs137
07061227,1187.32,2457.53,LX982,ok132;ak47;vs137
07061228,1236.16,718.336,LX982,ok132;ak47;vs137
07061229,1147.91,520.156,LX982,ok132;ak47;vs137
07061229,1251.69,823.548,LX982,ok132;ak47;vs137
07061442,1137.92,645.568,PS4330,e1490;sy693
07061443,1223.23,1774.22,PS4330,e1490;sy693
07061444,1081.5,3090.28,PS4330,e1490;sy693
07061444,1203.23,2031.63,PS4330,e1490;sy693
07061444,1158.48,3336.36,PS4330,e1490;sy693
07061446,1164.41,1969.76,PS4330,e1490;sy693
07061446,1090.36,2686.59,PS4330,e1490;sy693
07061532,871.886,1136.78,PS312,-N/A-
07061533,1018.88,1145.07,PS312,-N/A-
07061539,1030.27,1298.47,PS312,-N/A-
07071327,1053.32,2261.98,N2,-N/A-
07071419,1072.16,2709.33,DG1856,sa734
07071433,987.726,1965.4,NL792,pk298
07071444,1109.09,2095.83,NL1146,pk480
07071455,1155.66,1837.83,NL594,pk322
07071508,1177.54,2112.08,NL787,pk349
07071530,1112.65,1818.74,RB1052,ok999
07071530,989.901,1468.9,-N/A-,-N/A-
07071530,1067.45,3234.55,FX2173,tm2173
07071551,1031.26,201.74,FX2173,tm2173
07071551,1134.26,2819.33,N2,-N/A-
07071551,1150.68,2159.04,-N/A-,-N/A-
07071609,1011.85,2681.24,RB1052,ok999
07071609,1162.48,2257.34,N2,-N/A-
07071610,1115.25,1590.75,FX2173,tm2173
07071630,1294.9,3765.09,NL797,pk477
07071630,1180.29,2497.14,N2,-N/A-
07071630,1039.48,3185.08,RB1052,ok999
07071630,936.351,1323.35,-N/A-,-N/A-
07071639,1334.29,3267.52,NL797,pk477
07071648,1205.08,2385.91,NL1147,pk362
07081023,1186.59,1054.17,N2,-N/A-
07081024,1208.02,392.37,N2,-N/A-
07081024,1070.96,1311.78,N2,-N/A-
07081026,1148.38,1206.04,N2,-N/A-
07081026,1127.62,845.026,N2,-N/A-
07081026,1090.78,1158.36,N2,-N/A-
07081040,1146.16,1526.31,N2,-N/A-
07081041,1109.43,1474.88,N2,-N/A-
07081042,1260.48,1075.48,N2,-N/A-
07081043,1156.31,1452.29,LX982,ok132;ak47;vs137
07081044,1178.43,989.981,LX982,ok132;ak47;vs137
07081044,1277.42,1296.88,LX982,ok132;ak47;vs137
07081044,1151.9,521.963,LX982,ok132;ak47;vs137
07081044,1205.54,890.65,LX982,ok132;ak47;vs137
07081044,826.521,758.708,PS312,-N/A-
07081046,1183.98,763.465,LX982,ok132;ak47;vs137
07081046,1175.57,263.572,LX982,ok132;ak47;vs137
07081046,1223.34,420.697,LX982,ok132;ak47;vs137
07081102,886.968,1793.37,RB1316,ok1432
07081103,998.74,518.423,RB1316,ok1432
07081104,992.941,88.4797,RB1316,ok1432
07081104,956.003,277.289,RB1316,ok1432
07081105,981.302,2656.2,RB1316,ok1432
07081106,898.962,358.881,RB1316,ok1432
07081106,982.11,910.012,RB1316,ok1432
07081123,984.259,2180.36,NL797,pk477
07081123,1080.4,2592.99,CX10,ky10
07081124,1203.54,48.9191,CX10,ky10
07081124,994.898,2087.65,CX10,ky10
07081124,1032.82,170.269,CX10,ky10
07081125,1085.85,480.433,CX10,ky10
07081126,1095.56,1298.2,CX10,ky10
07081126,1056.03,186.277,CX10,ky10
07081126,1094.09,273.068,CX10,ky10
07081134,1136.64,341.573,AQ495,pk347
07081144,1119.76,331.117,RB680,ok415
07081144,1170.26,2064.78,RB680,ok415
07081144,1125.51,309.895,RB680,ok415
07081144,1158.72,707.734,RB680,ok415
07081146,1205.31,490.489,RB680,ok415
07081146,1169.04,1990.37,JT603,sa603
07081146,1174.91,627.55,RB680,ok415
07081146,1138.77,301.055,RB680,ok415
07081205,1200.18,2720.04,FX3085,tm3085
07081205,1171.97,191.111,FX3085,tm3085
07081205,1057.49,494.416,FX3085,tm3085
07081205,1064.99,1465.27,FX3085,tm3085
07081206,1086.52,466.466,FX3085,tm3085
07081207,1149.45,3020.23,FX3085,tm3085
07081222,1265.84,2187.02,NL1142,pk345
07081226,1173.82,1852.8,FX3092,tm3092
07081227,1100.5,2059.95,FX3092,tm3092
07081227,1040.8,2152.16,FX3092,tm3092
07081227,1077.34,1044.97,FX3092,tm3092
07081227,1100.19,1781.68,FX3092,tm3092
07081229,1094.46,662.062,FX3092,tm3092
07081229,1078.9,861.181,FX3092,tm3092
07081453,1246.4,456.329,NC279,ok150
07081454,1193.51,1426.64,NC279,ok150
07081454,1144.21,2010.82,NC279,ok150
07081455,1199.93,2503.2,NC279,ok150
07081456,1155.63,673.031,NC279,ok150
07081456,1179.28,572.413,NC279,ok150
07081457,1164.73,2476.91,NC279,ok150
07081500,1146.39,3006.27,NL787,pk349
07081512,1113.94,2062.14,PS4330,e1490;sy693
07081512,1036.76,1734.3,NL792,pk298
07081513,1193.81,2938.34,PS4330,e1490;sy693
07081514,1011.1,1926.05,PS4330,e1490;sy693
07081515,1109.07,2443.55,PS4330,e1490;sy693
07081516,1196.1,2558.3,PS4330,e1490;sy693
07081521,907.856,949.939,PS312,-N/A-
07081524,921.592,1657.41,PS312,-N/A-
07081630,970.428,3107.71,N2,-N/A-
07091043,1118.31,818.346,N2,-N/A-
07091044,1153.76,1198.74,N2,-N/A-
07091044,1092.98,159.455,N2,-N/A-
07091044,1204.02,1129.37,N2,-N/A-
07091045,1127.87,1479.55,N2,-N/A-
07091046,1157.64,831.824,N2,-N/A-
07091046,1187.17,201.194,N2,-N/A-
07091046,1169.17,556.327,N2,-N/A-
07091102,1200.26,806.547,MT2246,n1079
07091103,1147.77,1064.2,MT2246,n1079
07091104,1213.42,1053.92,MT2246,n1079
07091104,1129.67,657.376,MT2246,n1079
07091104,1130.27,1886.55,MT2246,n1079
07091105,1240.13,1708.43,MT2246,n1079
07091106,1168.19,965.902,MT2246,n1079
07091106,1127.49,1164.94,MT2246,n1079
07091123,1137.63,1064.86,MT1082,n487
07091125,1238.19,1330.04,MT1082,n487
07091125,1164.95,1433.91,MT1082,n487
07091125,1199.12,1973.22,MT1082,n487
07091126,1236.67,403.189,MT1082,n487
07091127,1235.53,1566.77,MT1082,n487
07091127,1168.51,573.696,MT1082,n487
07091143,991.186,2065.88,CB1313,e1313
07091143,1103.96,536.945,CB1313,e1313
07091143,1108.26,339.983,CB1313,e1313
07091145,1024.4,1023.33,CB1313,e1313
07091145,1040.51,699.06,CB1313,e1313
07091145,1155.47,1348.88,CB1313,e1313
07091202,1146.87,373.277,MT1179,n549
07091203,1131.29,1471.04,MT1179,n549
07091203,1130.3,732.627,MT1179,n549
07091203,1117.61,785.633,MT1179,n549
07091203,1203.41,210.072,MT1179,n549
07091205,1235.33,351.964,MT1179,n549
07091205,1208.45,598.805,MT1179,n549
07091442,1229.89,190.141,MT1078,n483
07091443,1245.11,1808.56,MT1078,n483
07091443,1238.12,2773.64,MT1078,n483
07091443,1244.84,1558.72,MT1078,n483
07091443,1238.54,2053.89,MT1078,n483
07091444,1236.49,484.589,MT1078,n483
07091445,1310.96,132.719,MT1078,n483
07091445,1237.96,1842.16,MT1078,n483
07091500,1040.64,73.6946,MT1232,n602
07091502,1089.47,28.7074,MT1232,n602
07091502,1126.99,105.08,MT1232,n602
07091502,1087.49,54.6155,MT1232,n602
07091502,1084.71,50.152,MT1232,n602
07091503,1089.55,28.024,MT1232,n602
07091504,969.443,59.405,MT1232,n602
07091504,1139.21,24.7933,MT1232,n602
07091557,1058.05,873.474,FX2173,tm2173
07091557,1012.36,434.062,RB1052,ok999
07091557,1189.8,3209.11,N2,-N/A-
07091615,1115.09,2472.43,-N/A-,-N/A-
07091615,1099.04,539.422,FX2173,tm2173
07091635,1142.74,1440.02,-N/A-,-N/A-
07091635,1124.34,1899.66,RB1052,ok999
07091635,1168.66,3232.58,N2,-N/A-
07091657,1137.01,2718.21,-N/A-,-N/A-
07091657,1034.4,1496.1,FX2173,tm2173
07101137,1054.93,3414.06,N2,-N/A-
07101138,1059.54,1563.58,N2,-N/A-
07101153,1068.99,1719.49,N2,-N/A-
07101205,931.713,1351.86,CE1047,ep271
07101215,1000.94,1998.46,JT603,sa603
07101217,1128.36,3068.96,JT603,sa603
07101227,964.269,954.897,NL335,pk35
07101239,1202.99,3798.75,NL795,pk610
07101251,1125.41,3729.34,NL797,pk477
07101303,1180.99,3464.29,NL1146,pk480
07101316,880.452,2339.53,CE1047,ep271
07101450,1049.95,391.344,RB1052,ok999
07101450,1003.18,1001.82,FX2173,tm2173
07101450,1039.69,1765.67,-N/A-,-N/A-
07101459,1263.67,946.176,NL1146,pk480
07101511,1009.15,1951.16,-N/A-,-N/A-
07101511,1033.97,2367.49,FX2173,tm2173
07101513,1186.13,3028.88,NL797,pk477
07101529,1227.37,3400.04,NL795,pk610
07101529,985.371,2256.07,RB1052,ok999
07101529,866.265,1634.4,-N/A-,-N/A-
07101529,1136.79,2174.66,N2,-N/A-
07101543,1174.16,3514.38,NL797,pk477
07101550,1167.23,1500.92,N2,-N/A-
07101550,956.896,1621.03,RB1052,ok999
07101552,988.62,3295.36,NL335,pk35
07101637,1069.99,3109.75,N2,-N/A-
07101638,1102.17,2446.68,N2,-N/A-
07101650,964.261,3210.85,NL797,pk477
07101651,1053.51,2437.81,N2,-N/A-
07131003,1111.51,1780.28,N2,-N/A-
07131005,1165.41,2001.42,N2,-N/A-
07131006,1148.07,1658.07,N2,-N/A-
07131024,1132.55,357.723,MT1082,n487
07131024,1188.75,2270.13,MT1082,n487
07131026,1199.36,1458.35,MT1082,n487
07131026,1278.19,1946.68,MT1082,n487
07131044,1088.83,2002.19,MT2246,n1079
07131046,1093.49,1214.47,MT2246,n1079
07131102,1164.6,837.613,MT1216,n586
07131104,1190.75,1592.78,MT1216,n586
07131124,1147.03,2452.52,CB1313,e1313
07131125,1132.68,1981.22,CB1313,e1313
07131126,1000.59,816.008,CB1313,e1313
07131126,1031.61,541.53,CB1313,e1313
07131145,1167.05,2544.54,MT1179,n549
07131147,1176.18,2612.71,MT1179,n549
07131204,1231.56,1514.7,MT1078,n483
07131205,1241.32,2670.65,MT1078,n483
07131207,1230.03,2886.52,MT1078,n483
07131207,1300.56,2389.28,MT1078,n483
07131224,959.122,703.128,MT1232,n602
